epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,10487.3,0.81406,0.62542,1.1347,0.9541,0.96247,0.98403,0.80833,0.64762,0.35,1.01996,0.004918,0.004918,0.004918
79,10619,0.81478,0.64917,1.13702,0.96096,0.96052,0.9873,0.81184,0.64297,0.34407,1.01472,0.004852,0.004852,0.004852
80,10764,0.8163,0.65035,1.13963,0.95677,0.96968,0.98581,0.81454,0.63177,0.33701,1.00825,0.004786,0.004786,0.004786
81,10919.4,0.81069,0.65438,1.1454,0.9626,0.96276,0.98768,0.81117,0.6329,0.34191,1.01023,0.00472,0.00472,0.00472
82,11052.5,0.81821,0.63899,1.13932,0.95402,0.96838,0.98584,0.81588,0.63326,0.33463,1.00956,0.004654,0.004654,0.004654
83,11186.4,0.81049,0.64084,1.13926,0.95835,0.97033,0.98757,0.82005,0.6237,0.33545,1.0065,0.004588,0.004588,0.004588
84,11317.4,0.80715,0.63708,1.13406,0.94394,0.97161,0.98722,0.82116,0.61669,0.34094,0.99978,0.004522,0.004522,0.004522
85,11445.3,0.80057,0.63261,1.13312,0.95519,0.97606,0.98675,0.81277,0.64014,0.33107,1.00955,0.004456,0.004456,0.004456
86,11575.3,0.78766,0.60887,1.12026,0.95886,0.97381,0.98944,0.8242,0.61365,0.3244,0.99635,0.00439,0.00439,0.00439
87,11702.9,0.79661,0.61397,1.12691,0.96809,0.97877,0.9913,0.82149,0.62453,0.3221,1.00159,0.004324,0.004324,0.004324
88,11835.4,0.77617,0.60072,1.12244,0.97218,0.97109,0.99058,0.83137,0.60856,0.31376,0.99373,0.004258,0.004258,0.004258
89,11960.5,0.7808,0.60361,1.12062,0.9745,0.98011,0.99144,0.83037,0.6109,0.30953,0.9975,0.004192,0.004192,0.004192
90,12088.8,0.78736,0.60957,1.12509,0.956,0.97938,0.99052,0.83381,0.59982,0.3113,0.98998,0.004126,0.004126,0.004126
91,12214.9,0.78412,0.61012,1.12083,0.9684,0.98234,0.99037,0.83666,0.58389,0.3059,0.98227,0.00406,0.00406,0.00406
92,12341.7,0.76843,0.58901,1.10957,0.96699,0.98833,0.99171,0.84182,0.58052,0.29548,0.97983,0.003994,0.003994,0.003994
93,12468.8,0.7733,0.58927,1.1185,0.9739,0.97918,0.99192,0.83712,0.59621,0.30056,0.9897,0.003928,0.003928,0.003928
94,12596,0.77739,0.59461,1.11733,0.97234,0.98141,0.99124,0.84477,0.57317,0.29388,0.97551,0.003862,0.003862,0.003862
95,12725,0.75909,0.57816,1.10585,0.96981,0.98571,0.9922,0.84404,0.57199,0.29211,0.97312,0.003796,0.003796,0.003796
