epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,23228.2,0.46692,1.07512,1.11742,0.94556,0.93212,0.96826,0.9583,0.17069,0.26141,0.68985,0.002971,0.002971,0.002971
73,23547.5,0.46407,1.07438,1.11387,0.94517,0.93306,0.96856,0.95872,0.17019,0.26061,0.68924,0.002872,0.002872,0.002872
74,23866.9,0.4651,1.0758,1.1162,0.946,0.93247,0.96882,0.95909,0.16958,0.25979,0.68847,0.002773,0.002773,0.002773
75,24186,0.45377,1.06397,1.10776,0.94648,0.93222,0.96889,0.95928,0.16921,0.25895,0.68806,0.002674,0.002674,0.002674
76,24505.5,0.45252,1.06756,1.10732,0.94692,0.93214,0.96903,0.95956,0.1685,0.25802,0.68716,0.002575,0.002575,0.002575
77,24825.3,0.45216,1.06501,1.1074,0.947,0.93189,0.96895,0.95965,0.16808,0.25733,0.68662,0.002476,0.002476,0.002476
78,25144.3,0.45297,1.0557,1.10912,0.94789,0.93163,0.96919,0.95992,0.1676,0.25667,0.68609,0.002377,0.002377,0.002377
79,25462.3,0.451,1.05671,1.10799,0.94865,0.93218,0.96937,0.96017,0.16705,0.25596,0.68536,0.002278,0.002278,0.002278
80,25781.8,0.4498,1.05105,1.10655,0.94859,0.93212,0.96953,0.96042,0.16646,0.25514,0.68463,0.002179,0.002179,0.002179
81,26100.9,0.44806,1.04649,1.10752,0.94905,0.93174,0.9696,0.96044,0.16598,0.25438,0.68403,0.00208,0.00208,0.00208
82,26419.9,0.44463,1.03926,1.10273,0.9494,0.93202,0.96971,0.96065,0.1657,0.25374,0.68367,0.001981,0.001981,0.001981
83,26739,0.43879,1.0354,1.09806,0.94892,0.93273,0.96987,0.96089,0.16553,0.25265,0.68345,0.001882,0.001882,0.001882
84,27057.4,0.44052,1.02689,1.10106,0.94435,0.93682,0.97,0.9611,0.16519,0.25201,0.68314,0.001783,0.001783,0.001783
85,27376.3,0.43556,1.02287,1.09701,0.94021,0.94211,0.97017,0.96126,0.16479,0.25137,0.68266,0.001684,0.001684,0.001684
86,27695.8,0.43697,1.02706,1.09839,0.94061,0.94273,0.97029,0.96146,0.16426,0.25069,0.682,0.001585,0.001585,0.001585
87,28013.8,0.43208,1.02245,1.09432,0.94112,0.94265,0.97046,0.96177,0.16377,0.24991,0.68151,0.001486,0.001486,0.001486
88,28332.8,0.43365,1.01119,1.09648,0.94135,0.94258,0.97052,0.96194,0.16331,0.24942,0.6809,0.001387,0.001387,0.001387
89,28652.1,0.42894,1.00714,1.09333,0.9411,0.94342,0.97063,0.96206,0.16282,0.24957,0.68027,0.001288,0.001288,0.001288
90,28971.4,0.42685,1.00361,1.09136,0.94326,0.94179,0.97079,0.96236,0.16239,0.24907,0.67984,0.001189,0.001189,0.001189
91,29333.8,0.18571,0.26775,0.92176,0.94225,0.94324,0.97082,0.96246,0.16196,0.24812,0.6794,0.00109,0.00109,0.00109
92,29652.8,0.18186,0.25846,0.92038,0.94179,0.94355,0.97089,0.96258,0.16149,0.24787,0.67888,0.000991,0.000991,0.000991
93,29971.5,0.17816,0.2512,0.91649,0.94262,0.94317,0.97097,0.96282,0.16102,0.24687,0.67843,0.000892,0.000892,0.000892
94,30290.3,0.17314,0.24073,0.91006,0.94042,0.94564,0.97108,0.96306,0.16035,0.24647,0.67763,0.000793,0.000793,0.000793
95,30608.4,0.17232,0.24235,0.9102,0.93976,0.94673,0.97117,0.96319,0.15982,0.246,0.67695,0.000694,0.000694,0.000694
96,30926.7,0.16987,0.23689,0.90829,0.93934,0.9468,0.97117,0.96335,0.15937,0.2456,0.67639,0.000595,0.000595,0.000595
97,31245.4,0.1671,0.23092,0.90816,0.93853,0.94796,0.97114,0.96331,0.15876,0.24506,0.67549,0.000496,0.000496,0.000496
98,31563.9,0.16484,0.229,0.90538,0.93817,0.94902,0.97121,0.96353,0.15811,0.2446,0.67473,0.000397,0.000397,0.000397
99,31881.5,0.16454,0.22591,0.90464,0.93947,0.94793,0.97125,0.96354,0.15754,0.24426,0.67396,0.000298,0.000298,0.000298
100,32199.5,0.16289,0.21591,0.90405,0.93973,0.94811,0.9713,0.96385,0.15708,0.24415,0.67331,0.000199,0.000199,0.000199
